date,dzongkhag,commodity,price_nu_per_kg,quantity_kg,market
2026-04-23,Wangdue Phodrang,Spinach,36.09,265.8,Centenary Farmers Market
2026-04-23,Wangdue Phodrang,Cauliflower,49.92,255.7,Municipal Vegetable Market
2026-04-23,Wangdue Phodrang,Onion,58.63,465.3,Weekend Roadside Market
2026-04-23,Wangdue Phodrang,Chilli (dried),166.66,112.2,Municipal Vegetable Market
2026-04-23,Zhemgang,Tomato,39.78,319.2,Municipal Vegetable Market
2026-04-23,Zhemgang,Onion,44.16,364.9,Municipal Vegetable Market
2026-04-23,Zhemgang,Chilli (dried),-261.77,165.8,Municipal Vegetable Market
2026-04-23,Zhemgang,Cabbage,15.5,44.4,Centenary Farmers Market
2026-04-24,Lhuentse,Cabbage,27.2,104.1,Centenary Farmers Market
2026-04-24,Lhuentse,Onion,59.14,398.2,Weekend Roadside Market
2026-04-24,Lhuentse,Cauliflower,33.73,123.3,Municipal Vegetable Market
2026-04-24,Lhuentse,Chilli (fresh),96.64,155.7,Weekend Roadside Market
2026-04-24,Samtse,Onion,50.03,54.7,Weekend Roadside Market
2026-04-24,Samtse,Cauliflower,34.46,408.2,Weekend Roadside Market
2026-04-24,Samtse,Chilli (fresh),73.25,272.5,Municipal Vegetable Market
2026-04-24,Samtse,Cabbage,23.18,269.0,Weekend Roadside Market
2026-04-24,Zhemgang,Cabbage,29.99,143.9,Centenary Farmers Market
2026-04-24,Zhemgang,Spinach,28.32,402.6,Municipal Vegetable Market
2026-04-24,Zhemgang,Radish,20.64,471.1,Centenary Farmers Market
2026-04-24,Zhemgang,Onion,49.54,396.1,Centenary Farmers Market
2026-04-24,Zhemgang,Cauliflower,47.28,465.6,Municipal Vegetable Market
2026-04-24,Thimphu,Tomato,36.52,367.9,Centenary Farmers Market
2026-04-24,Thimphu,Cabbage,18.82,154.3,Centenary Farmers Market
2026-04-24,Thimphu,Chilli (fresh),92.33,173.2,Centenary Farmers Market
2026-04-24,Thimphu,Potato,35.6,127.6,Municipal Vegetable Market
2026-04-24,Haa,Onion,70.76,94.9,Weekend Roadside Market
2026-04-24,Haa,Cabbage,16.85,355.1,Centenary Farmers Market
2026-04-24,Haa,Radish,27.1,95.5,Centenary Farmers Market
2026-04-24,Haa,Spinach,47.0,102.2,Municipal Vegetable Market
2026-04-24,Haa,Broccoli,83.5,430.0,Weekend Roadside Market
2026-04-24,Haa,Tomato,60.72,475.6,Centenary Farmers Market
2026-04-24,Haa,Potato,40.25,70.9,Municipal Vegetable Market
2026-04-24,Haa,Chilli (dried),255.89,250.0,Municipal Vegetable Market
2026-04-24,Sarpang,Cauliflower,55.34,211.4,Weekend Roadside Market
2026-04-24,Sarpang,Radish,20.37,329.0,Centenary Farmers Market
2026-04-24,Sarpang,Onion,38.6,452.1,Centenary Farmers Market
2026-04-24,Sarpang,Potato,43.47,335.9,Municipal Vegetable Market
2026-04-24,Sarpang,Tomato,45.34,242.2,Centenary Farmers Market
2026-04-24,Sarpang,Cabbage,29.98,47.0,Centenary Farmers Market
2026-04-24,Sarpang,Chilli (fresh),66.48,473.7,Centenary Farmers Market
2026-04-24,Sarpang,Broccoli,68.43,228.5,Weekend Roadside Market
2026-04-24,Sarpang,Spinach,38.74,147.9,Municipal Vegetable Market
2026-04-24,Sarpang,Chilli (dried),290.24,157.7,Weekend Roadside Market
2026-04-24,Punakha,Potato,35.66,494.9,Municipal Vegetable Market
2026-04-24,Punakha,Tomato,50.02,222.4,Municipal Vegetable Market
2026-04-24,Punakha,Cauliflower,38.8,149.5,Weekend Roadside Market
2026-04-24,Punakha,Chilli (dried),179.57,202.3,Weekend Roadside Market
2026-04-24,Punakha,Spinach,23.64,123.0,Municipal Vegetable Market
2026-04-24,Punakha,Cabbage,-26.91,460.9,Centenary Farmers Market
2026-04-24,Mongar,Radish,16.64,108.7,Weekend Roadside Market
2026-04-24,Mongar,Chilli (dried),174.05,120.7,Centenary Farmers Market
2026-04-24,Mongar,Cauliflower,51.16,76.4,Centenary Farmers Market
2026-04-24,Mongar,Onion,64.34,369.1,Municipal Vegetable Market
2026-04-24,Mongar,Cabbage,26.49,404.9,Centenary Farmers Market
2026-04-24,Mongar,Broccoli,62.32,135.7,Weekend Roadside Market
2026-04-24,Mongar,Spinach,23.82,314.0,Centenary Farmers Market
2026-04-24,Mongar,Chilli (fresh),114.58,245.4,Municipal Vegetable Market
2026-04-24,Bumthang,Chilli (fresh),80.23,485.8,Weekend Roadside Market
2026-04-24,Bumthang,Broccoli,59.53,378.8,Weekend Roadside Market
2026-04-24,Bumthang,Onion,48.19,312.0,Weekend Roadside Market
2026-04-24,Bumthang,Cabbage,21.43,430.0,Centenary Farmers Market
2026-04-24,Bumthang,Cauliflower,54.6,199.7,Weekend Roadside Market
2026-04-24,Bumthang,Chilli (dried),199.63,464.3,Weekend Roadside Market
2026-04-24,Bumthang,Tomato,77.54,315.6,Municipal Vegetable Market
2026-04-24,Bumthang,Radish,23.84,245.1,Municipal Vegetable Market
2026-04-24,Bumthang,Spinach,-32.02,484.8,Municipal Vegetable Market
2026-04-24,Bumthang,Potato,29.56,143.2,Weekend Roadside Market
2026-04-24,Wangdue Phodrang,Cauliflower,37.53,194.5,Centenary Farmers Market
2026-04-24,Wangdue Phodrang,Cabbage,28.95,73.2,Weekend Roadside Market
2026-04-24,Wangdue Phodrang,Onion,56.53,322.6,Weekend Roadside Market
2026-04-24,Wangdue Phodrang,Chilli (fresh),59.3,481.9,Weekend Roadside Market
2026-04-24,Wangdue Phodrang,Spinach,24.17,71.5,Weekend Roadside Market
2026-04-24,Paro,Spinach,35.36,318.4,Centenary Farmers Market
2026-04-24,Paro,Cauliflower,31.18,79.3,Weekend Roadside Market
2026-04-24,Paro,Potato,40.63,351.8,Weekend Roadside Market
2026-04-24,Paro,Broccoli,91.55,215.8,Municipal Vegetable Market
2026-04-24,Paro,Chilli (fresh),60.81,183.5,Centenary Farmers Market
2026-04-25,Paro,Onion,63.83,358.5,Centenary Farmers Market
2026-04-25,Paro,Tomato,56.39,203.4,Municipal Vegetable Market
2026-04-25,Paro,Cauliflower,61.39,130.8,Municipal Vegetable Market
2026-04-25,Paro,Potato,31.6,22.4,Centenary Farmers Market
2026-04-25,Paro,Spinach,25.76,53.1,Weekend Roadside Market
2026-04-25,Punakha,Onion,59.53,472.0,Centenary Farmers Market
2026-04-25,Punakha,Cauliflower,43.51,325.7,Municipal Vegetable Market
2026-04-25,Punakha,Chilli (dried),329.43,266.1,Municipal Vegetable Market
2026-04-25,Punakha,Broccoli,62.31,318.4,Municipal Vegetable Market
2026-04-25,Punakha,Radish,20.64,412.0,Municipal Vegetable Market
2026-04-25,Punakha,Chilli (fresh),60.55,92.8,Centenary Farmers Market
2026-04-25,Punakha,Spinach,24.46,187.7,Centenary Farmers Market
2026-04-25,Punakha,Potato,29.87,266.6,Weekend Roadside Market
2026-04-25,Haa,Potato,34.33,403.8,Municipal Vegetable Market
2026-04-25,Haa,Cauliflower,53.53,,Municipal Vegetable Market
2026-04-25,Haa,Broccoli,58.31,118.3,Weekend Roadside Market
2026-04-25,Haa,Tomato,49.04,226.6,Municipal Vegetable Market
2026-04-25,Haa,Onion,-36.56,85.9,Municipal Vegetable Market
2026-04-25,Tsirang,Cabbage,17.83,254.5,Centenary Farmers Market
2026-04-25,Tsirang,Onion,64.19,283.4,Municipal Vegetable Market
2026-04-25,Tsirang,Radish,26.81,221.3,Centenary Farmers Market
2026-04-25,Tsirang,Cauliflower,31.86,489.4,Centenary Farmers Market
2026-04-25,Tsirang,Spinach,25.14,118.9,Municipal Vegetable Market
2026-04-25,Tsirang,Chilli (dried),187.04,253.4,Municipal Vegetable Market
2026-04-25,Tsirang,Broccoli,89.94,354.5,Centenary Farmers Market
2026-04-25,Tsirang,Potato,41.59,412.3,Weekend Roadside Market
2026-04-25,Chukha,Cabbage,18.99,100.6,Municipal Vegetable Market
2026-04-25,Chukha,Onion,67.92,292.5,Municipal Vegetable Market
2026-04-25,Chukha,Cauliflower,31.96,357.3,Weekend Roadside Market
2026-04-25,Chukha,Potato,41.06,280.2,Weekend Roadside Market
2026-04-25,Chukha,Broccoli,70.53,265.8,Municipal Vegetable Market
2026-04-25,Thimphu,Broccoli,72.69,443.5,Weekend Roadside Market
2026-04-25,Thimphu,Chilli (fresh),64.28,171.9,Centenary Farmers Market
2026-04-25,Thimphu,Cauliflower,36.77,467.3,Weekend Roadside Market
2026-04-25,Thimphu,Tomato,98.28,368.7,Centenary Farmers Market
2026-04-25,Thimphu,Cabbage,26.49,158.7,Centenary Farmers Market
2026-04-25,Bumthang,Chilli (dried),257.33,286.8,Municipal Vegetable Market
2026-04-25,Bumthang,Tomato,76.85,23.2,Centenary Farmers Market
2026-04-25,Bumthang,Chilli (fresh),71.07,355.5,Weekend Roadside Market
2026-04-25,Bumthang,Spinach,33.25,37.8,Centenary Farmers Market
2026-04-25,Bumthang,Onion,49.31,53.6,Weekend Roadside Market
2026-04-25,Bumthang,Potato,38.2,157.9,Weekend Roadside Market
2026-04-25,Bumthang,Radish,19.92,160.0,Weekend Roadside Market
2026-04-25,Bumthang,Cabbage,27.4,376.1,Municipal Vegetable Market
2026-04-25,Bumthang,Cauliflower,33.79,182.3,Centenary Farmers Market
2026-04-25,Bumthang,Broccoli,48.34,372.9,Weekend Roadside Market
2026-04-25,Sarpang,Cauliflower,57.16,70.0,Weekend Roadside Market
2026-04-25,Sarpang,  CHILLI (FRESH)  ,97.28,233.0,Municipal Vegetable Market
2026-04-25,Sarpang,Tomato,54.45,140.9,Centenary Farmers Market
2026-04-25,Sarpang,Onion,45.97,99.3,Municipal Vegetable Market
2026-04-25,Sarpang,Radish,27.14,376.6,Weekend Roadside Market
2026-04-25,Sarpang,Cabbage,24.19,256.2,Municipal Vegetable Market
2026-04-25,Sarpang,Broccoli,55.04,493.4,Centenary Farmers Market
2026-04-25,Sarpang,Potato,27.23,301.6,Centenary Farmers Market
2026-04-25,Wangdue Phodrang,Chilli (fresh),125.25,300.5,Centenary Farmers Market
2026-04-25,Wangdue Phodrang,Radish,16.41,164.3,Municipal Vegetable Market
2026-04-25,Wangdue Phodrang,Chilli (dried),259.99,224.7,Municipal Vegetable Market
2026-04-25,Wangdue Phodrang,Spinach,30.2,207.8,Municipal Vegetable Market
2026-04-25,Trongsa,Cabbage,15.89,44.1,Centenary Farmers Market
2026-04-25,Trongsa,Onion,60.06,457.7,Municipal Vegetable Market
2026-04-25,Trongsa,Spinach,41.58,423.8,Centenary Farmers Market
2026-04-25,Trongsa,Potato,32.63,254.2,Weekend Roadside Market
2026-04-25,Trongsa,Chilli (fresh),51.76,496.2,Municipal Vegetable Market
2026-04-25,Trongsa,Tomato,52.84,470.5,Weekend Roadside Market
2026-04-25,Zhemgang,Tomato,73.67,271.2,Centenary Farmers Market
2026-04-25,Zhemgang,Broccoli,88.08,298.8,Municipal Vegetable Market
2026-04-25,Zhemgang,Chilli (dried),285.91,193.2,Centenary Farmers Market
2026-04-25,Zhemgang,Onion,37.78,482.5,Municipal Vegetable Market
2026-04-25,Zhemgang,Cabbage,16.79,239.5,Weekend Roadside Market
2026-04-25,Zhemgang,Potato,30.52,192.7,Centenary Farmers Market
2026-04-25,Zhemgang,  CHILLI (FRESH)  ,121.04,148.7,Centenary Farmers Market
2026-04-25,Lhuentse,Chilli (fresh),116.41,367.6,Centenary Farmers Market
2026-04-25,Lhuentse,Chilli (dried),201.44,358.2,Municipal Vegetable Market
2026-04-25,Lhuentse,Spinach,21.84,136.4,Centenary Farmers Market
2026-04-25,Lhuentse,Cauliflower,36.41,319.1,Weekend Roadside Market
2026-04-25,Lhuentse,Onion,50.6,314.7,Weekend Roadside Market
2026-04-25,Lhuentse,Potato,37.71,331.2,Centenary Farmers Market
2026-04-25,Lhuentse,Broccoli,73.65,357.6,Centenary Farmers Market
2026-04-25,Lhuentse,Radish,18.93,120.8,Weekend Roadside Market
2026-04-25,Lhuentse,Cabbage,22.25,209.1,Centenary Farmers Market
2026-04-25,Trashigang,Chilli (dried),188.11,145.9,Centenary Farmers Market
2026-04-25,Trashigang,Cabbage,27.77,148.7,Municipal Vegetable Market
2026-04-25,Trashigang,Chilli (fresh),133.52,234.4,Municipal Vegetable Market
2026-04-25,Trashigang,Onion,44.74,453.4,Centenary Farmers Market
2026-04-25,Trashigang,Spinach,29.03,61.3,Municipal Vegetable Market
2026-04-25,Trashigang,Potato,44.49,62.4,Weekend Roadside Market
2026-04-25,Trashigang,Tomato,38.57,445.5,Centenary Farmers Market
2026-04-25,Trashigang,Broccoli,60.01,193.1,Weekend Roadside Market
2026-04-25,Mongar,Onion,64.34,427.0,Weekend Roadside Market
2026-04-25,Mongar,Cauliflower,37.95,405.5,Centenary Farmers Market
2026-04-25,Mongar,Potato,29.07,357.6,Weekend Roadside Market
2026-04-25,Mongar,Spinach,40.19,190.3,Municipal Vegetable Market
2026-04-25,Mongar,Broccoli,50.52,226.3,Municipal Vegetable Market
2026-04-25,Mongar,Chilli (fresh),129.73,429.9,Centenary Farmers Market
2026-04-25,Mongar,Chilli (dried),220.53,203.7,Centenary Farmers Market
2026-04-25,Mongar,Radish,20.78,351.3,Weekend Roadside Market
2026-04-25,Mongar,Tomato,80.47,306.7,Weekend Roadside Market
2026-04-25,Samtse,Broccoli,50.81,240.7,Weekend Roadside Market
2026-04-25,Samtse,Cabbage,17.41,415.4,Centenary Farmers Market
2026-04-25,Samtse,Potato,38.13,50.3,Municipal Vegetable Market
2026-04-25,Samtse,Chilli (dried),195.3,288.0,Weekend Roadside Market
2026-04-25,Samtse,Spinach,34.17,358.1,Municipal Vegetable Market
2026-04-26,Thimphu,Onion,51.05,333.0,Weekend Roadside Market
2026-04-26,Thimphu,Spinach,42.13,388.5,Weekend Roadside Market
2026-04-26,Thimphu,Radish,17.37,201.1,Weekend Roadside Market
2026-04-26,Thimphu,Cauliflower,38.19,484.8,Centenary Farmers Market
2026-04-26,Thimphu,Tomato,68.49,279.3,Weekend Roadside Market
2026-04-26,Thimphu,Broccoli,74.98,399.7,Weekend Roadside Market
2026-04-26,Thimphu,Cabbage,17.4,310.7,Centenary Farmers Market
2026-04-26,Thimphu,Chilli (dried),252.4,100.8,Centenary Farmers Market
2026-04-26,Thimphu,Potato,37.09,106.7,Centenary Farmers Market
2026-04-26,Zhemgang,Tomato,74.08,74.8,Municipal Vegetable Market
2026-04-26,Zhemgang,Cabbage,17.72,243.5,Centenary Farmers Market
2026-04-26,Zhemgang,Spinach,37.11,404.6,Weekend Roadside Market
2026-04-26,Zhemgang,Chilli (fresh),91.61,148.7,Centenary Farmers Market
2026-04-26,Zhemgang,Potato,30.8,175.7,Weekend Roadside Market
2026-04-26,Mongar,Potato,25.57,86.6,Municipal Vegetable Market
2026-04-26,Mongar,Onion,38.73,394.4,Weekend Roadside Market
2026-04-26,Mongar,Broccoli,66.57,115.5,Centenary Farmers Market
2026-04-26,Mongar,Tomato,52.07,173.8,Centenary Farmers Market
2026-04-26,Mongar,Cauliflower,31.41,475.1,Centenary Farmers Market
2026-04-26,Mongar,Cabbage,28.64,106.5,Centenary Farmers Market
2026-04-26,Mongar,Radish,25.4,38.2,Municipal Vegetable Market
2026-04-26,Samtse,Onion,47.68,,Centenary Farmers Market
2026-04-26,Samtse,Cabbage,25.8,162.2,Municipal Vegetable Market
2026-04-26,Samtse,Chilli (dried),228.47,282.8,Weekend Roadside Market
2026-04-26,Samtse,Tomato,55.57,188.6,Weekend Roadside Market
2026-04-26,Samtse,Cauliflower,55.06,459.4,Weekend Roadside Market
2026-04-26,Samtse,Broccoli,48.15,321.1,Centenary Farmers Market
2026-04-26,Samtse,Chilli (fresh),125.67,380.4,Municipal Vegetable Market
2026-04-26,Samtse,Radish,20.7,452.9,Municipal Vegetable Market
2026-04-26,Samtse,Potato,37.89,397.0,Municipal Vegetable Market
2026-04-26,Samtse,Spinach,35.04,251.7,Weekend Roadside Market
2026-04-26,Chukha,Radish,21.69,363.5,Municipal Vegetable Market
2026-04-26,Chukha,Onion,71.08,367.8,Centenary Farmers Market
2026-04-26,Chukha,Broccoli,55.97,361.2,Centenary Farmers Market
2026-04-26,Chukha,Potato,26.13,483.8,Municipal Vegetable Market
2026-04-26,Chukha,Cabbage,17.96,333.1,Centenary Farmers Market
2026-04-26,Chukha,Chilli (fresh),70.0,325.2,Centenary Farmers Market
2026-04-26,Chukha,Cauliflower,53.32,371.9,Weekend Roadside Market
2026-04-26,Tsirang,Potato,32.89,395.4,Municipal Vegetable Market
2026-04-26,Tsirang,Radish,22.49,96.1,Municipal Vegetable Market
2026-04-26,Tsirang,Cabbage,19.95,141.6,Weekend Roadside Market
2026-04-26,Tsirang,Broccoli,43.65,30.4,Centenary Farmers Market
2026-04-26,Tsirang,Onion,60.42,227.8,Centenary Farmers Market
2026-04-26,Tsirang,Chilli (fresh),89.91,234.3,Municipal Vegetable Market
2026-04-26,Tsirang,Spinach,44.17,69.8,Weekend Roadside Market
2026-04-26,Tsirang,Tomato,52.18,212.1,Municipal Vegetable Market
2026-04-26,Trashigang,Chilli (fresh),94.3,493.2,Municipal Vegetable Market
2026-04-26,Trashigang,Radish,19.31,394.9,Weekend Roadside Market
2026-04-26,Trashigang,Cauliflower,29.33,271.7,Municipal Vegetable Market
2026-04-26,Trashigang,Cabbage,20.86,44.9,Weekend Roadside Market
2026-04-26,Trashigang,Tomato,44.09,475.9,Municipal Vegetable Market
2026-04-26,Trashigang,Potato,39.17,200.1,Municipal Vegetable Market
2026-04-26,Trashigang,Broccoli,-65.63,147.6,Municipal Vegetable Market
2026-04-26,Trashigang,Chilli (dried),199.63,79.5,Weekend Roadside Market
2026-04-26,Trashigang,Onion,45.65,264.0,Municipal Vegetable Market
2026-04-26,Trashigang,Spinach,34.34,286.8,Weekend Roadside Market
2026-04-26,Paro,Onion,64.95,298.3,Weekend Roadside Market
2026-04-26,Paro,Cauliflower,44.07,141.9,Weekend Roadside Market
2026-04-26,Paro,Tomato,73.44,317.4,Centenary Farmers Market
2026-04-26,Paro,Cabbage,24.35,28.3,Centenary Farmers Market
2026-04-26,Paro,Spinach,-37.03,365.7,Centenary Farmers Market
2026-04-26,Paro,Chilli (fresh),70.65,234.3,Municipal Vegetable Market
2026-04-26,Paro,Chilli (dried),274.74,29.3,Weekend Roadside Market
2026-04-26,Paro,Potato,23.98,152.6,Weekend Roadside Market
2026-04-27,Wangdue Phodrang,Radish,23.85,220.5,Centenary Farmers Market
2026-04-27,Wangdue Phodrang,Potato,41.7,184.4,Weekend Roadside Market
2026-04-27,Wangdue Phodrang,Spinach,33.84,383.1,Municipal Vegetable Market
2026-04-27,Wangdue Phodrang,Cauliflower,38.86,340.6,Centenary Farmers Market
2026-04-27,Wangdue Phodrang,Onion,75.05,226.1,Municipal Vegetable Market
2026-04-27,Wangdue Phodrang,Chilli (dried),281.88,49.8,Centenary Farmers Market
2026-04-27,Wangdue Phodrang,Cabbage,25.78,440.4,Centenary Farmers Market
2026-04-27,Wangdue Phodrang,Chilli (fresh),74.22,385.3,Municipal Vegetable Market
2026-04-27,Wangdue Phodrang,Tomato,32.27,382.1,Centenary Farmers Market
2026-04-27,Wangdue Phodrang,Broccoli,54.56,138.5,Municipal Vegetable Market
2026-04-27,Lhuentse,Radish,17.14,416.4,Weekend Roadside Market
2026-04-27,Lhuentse,Onion,51.46,238.7,Weekend Roadside Market
2026-04-27,Lhuentse,Tomato,78.22,144.7,Centenary Farmers Market
2026-04-27,Lhuentse,Cauliflower,48.42,108.9,Municipal Vegetable Market
2026-04-27,Lhuentse,Broccoli,55.97,280.5,Weekend Roadside Market
2026-04-27,Lhuentse,Chilli (fresh),53.66,101.9,Centenary Farmers Market
2026-04-27,Lhuentse,Spinach,40.63,308.9,Centenary Farmers Market
2026-04-27,Lhuentse,  POTATO  ,36.84,166.5,Centenary Farmers Market
2026-04-27,Thimphu,Spinach,29.33,281.7,Weekend Roadside Market
2026-04-27,Thimphu,Cabbage,21.04,341.7,Weekend Roadside Market
2026-04-27,Thimphu,Broccoli,78.7,246.1,Centenary Farmers Market
2026-04-27,Thimphu,Radish,22.42,168.5,Weekend Roadside Market
2026-04-27,Thimphu,Tomato,47.79,135.2,Centenary Farmers Market
2026-04-27,Thimphu,Chilli (fresh),109.08,204.3,Weekend Roadside Market
2026-04-27,Thimphu,Potato,40.94,221.6,Centenary Farmers Market
2026-04-27,Thimphu,Onion,53.05,206.3,Weekend Roadside Market
2026-04-27,Thimphu,Cauliflower,45.83,482.1,Weekend Roadside Market
2026-04-27,Trongsa,Tomato,44.55,475.3,Municipal Vegetable Market
2026-04-27,Trongsa,Cauliflower,40.4,417.6,Municipal Vegetable Market
2026-04-27,Trongsa,Potato,43.35,145.0,Municipal Vegetable Market
2026-04-27,Trongsa,Chilli (dried),247.35,394.7,Municipal Vegetable Market
2026-04-27,Trongsa,Broccoli,49.19,361.0,Centenary Farmers Market
2026-04-27,Trongsa,Onion,58.5,68.1,Centenary Farmers Market
2026-04-27,Chukha,Spinach,32.25,342.2,Municipal Vegetable Market
2026-04-27,Chukha,Chilli (dried),248.11,302.8,Weekend Roadside Market
2026-04-27,Chukha,Radish,32.15,424.8,Centenary Farmers Market
2026-04-27,Chukha,Tomato,47.84,419.1,Municipal Vegetable Market
2026-04-27,Chukha,Potato,34.92,332.9,Centenary Farmers Market
2026-04-27,Chukha,Onion,53.92,444.2,Weekend Roadside Market
2026-04-27,Chukha,Cauliflower,44.73,477.0,Centenary Farmers Market
2026-04-27,Chukha,Cabbage,21.64,131.1,Weekend Roadside Market
2026-04-27,Chukha,Broccoli,84.13,164.1,Municipal Vegetable Market
2026-04-27,Trashigang,Potato,27.26,295.6,Centenary Farmers Market
2026-04-27,Trashigang,Spinach,37.97,26.5,Municipal Vegetable Market
2026-04-27,Trashigang,Tomato,60.88,81.6,Municipal Vegetable Market
2026-04-27,Trashigang,Chilli (fresh),88.47,439.2,Municipal Vegetable Market
2026-04-27,Trashigang,Cauliflower,48.11,454.6,Centenary Farmers Market
2026-04-27,Trashigang,Cabbage,17.66,426.9,Municipal Vegetable Market
2026-04-27,Tsirang,Onion,62.14,,Weekend Roadside Market
2026-04-27,Tsirang,Tomato,46.93,47.8,Centenary Farmers Market
2026-04-27,Tsirang,Potato,32.22,248.4,Weekend Roadside Market
2026-04-27,Tsirang,Radish,19.84,193.3,Weekend Roadside Market
2026-04-27,Mongar,Cabbage,25.83,446.5,Weekend Roadside Market
2026-04-27,Mongar,Chilli (fresh),101.52,382.3,Centenary Farmers Market
2026-04-27,Mongar,Cauliflower,54.1,410.4,Municipal Vegetable Market
2026-04-27,Mongar,Spinach,32.17,372.0,Centenary Farmers Market
2026-04-27,Mongar,Onion,45.83,396.2,Weekend Roadside Market
2026-04-27,Mongar,Radish,22.0,173.6,Municipal Vegetable Market
2026-04-27,Mongar,Chilli (dried),238.55,334.0,Municipal Vegetable Market
2026-04-27,Mongar,Potato,41.98,108.1,Centenary Farmers Market
2026-04-27,Mongar,Broccoli,42.35,367.4,Centenary Farmers Market
2026-04-27,Mongar,Tomato,63.15,373.2,Weekend Roadside Market
2026-04-27,Sarpang,Chilli (dried),219.67,242.7,Weekend Roadside Market
2026-04-27,Sarpang,Chilli (fresh),75.92,223.6,Weekend Roadside Market
2026-04-27,Sarpang,Radish,15.6,221.1,Municipal Vegetable Market
2026-04-27,Sarpang,Spinach,34.76,77.8,Municipal Vegetable Market
2026-04-27,Sarpang,Tomato,67.89,210.1,Municipal Vegetable Market
2026-04-27,Sarpang,Cabbage,18.39,301.9,Weekend Roadside Market
2026-04-27,Sarpang,Broccoli,82.67,205.9,Weekend Roadside Market
2026-04-28,Samtse,Onion,68.81,170.2,Centenary Farmers Market
2026-04-28,Samtse,Chilli (dried),321.06,381.7,Weekend Roadside Market
2026-04-28,Samtse,Chilli (fresh),77.97,349.1,Centenary Farmers Market
2026-04-28,Samtse,Cauliflower,50.55,69.7,Weekend Roadside Market
